0.1355212,0.816226784,0
0.2711442,0.816226784,0
0.3330469,0.82111437,0
0.3938642,0.816226784,0
0.4556313,0.816226784,0
0.5174078,0.816226784,0
0.5793215,0.816226784,0
0.6390948,0.816226784,0
0.6989845,0.816226784,0
0.7598187,0.811339198,0
0.8206012,0.811339198,0
0.8824275,0.816226784,0
0.9442837,0.816226784,0
1.0061436,0.811339198,0
1.0676184,0.816226784,0
1.1294097,0.816226784,0
1.1903814,0.811339198,0
1.2511338,0.816226784,0
1.311042,0.811339198,0
1.3707927,0.811339198,0
1.4316846,0.811339198,0
1.4925026,0.816226784,0
1.5533499,0.816226784,0
1.6151418,0.816226784,0
1.6760594,0.816226784,0
1.7377737,0.811339198,0
1.7977142,0.816226784,0
1.8595778,0.816226784,0
1.9202876,0.811339198,0
1.9811909,0.811339198,0
2.0420253,0.811339198,0
2.1038424,0.811339198,0
2.1647483,0.811339198,0
2.2264825,0.811339198,0
2.2883525,0.811339198,0
2.3501615,0.811339198,0
2.4120511,0.811339198,0
2.4729267,0.811339198,0
2.5336638,0.811339198,0
2.5955154,0.811339198,0
2.657364,0.816226784,0
2.718162,0.811339198,0
2.7800291,0.811339198,0
2.8408839,0.811339198,0
2.9027144,0.811339198,0
2.9635357,0.816226784,0
3.024407,0.811339198,0
3.0862599,0.811339198,0
3.1460412,0.811339198,0
3.2068589,0.811339198,0
3.2687669,0.811339198,0
3.3305259,0.811339198,0
3.3904126,0.811339198,0
3.4502264,0.811339198,0
3.5111442,0.811339198,0
3.572927,0.811339198,0
3.6327412,0.811339198,0
3.6935593,0.811339198,0
3.7554679,0.811339198,0
3.8173116,0.811339198,0
3.8781238,0.811339198,0
3.9379709,0.811339198,0
3.9997781,0.811339198,0
4.0615757,0.811339198,0
4.1234638,0.811339198,0
4.1852283,0.811339198,0
4.2461295,0.811339198,0
4.3079042,0.811339198,0
4.3678002,0.811339198,0
4.4285924,0.811339198,0
4.4905421,0.811339198,0
4.5523113,0.811339198,0
4.6120969,0.811339198,0
4.674028,0.811339198,0
4.7357929,0.811339198,0
4.7976802,0.811339198,0
4.8584554,0.811339198,0
4.9193116,0.811339198,0
4.98017,0.811339198,0
5.0410617,0.811339198,0
5.1017817,0.811339198,0
5.1626132,0.811339198,0
5.2244403,0.811339198,0
5.2863357,0.806451613,0
5.3472001,0.816226784,0
5.4091383,0.811339198,0
5.4707896,0.811339198,0
5.5327747,0.811339198,0
5.5934911,0.811339198,0
5.654295,0.811339198,0
5.7151221,0.811339198,0
5.7760547,0.811339198,0
5.8359096,0.811339198,0
5.8977515,0.806451613,0
5.959529,0.811339198,0
6.0213278,0.811339198,0
6.0821752,0.811339198,0
6.1440165,0.811339198,0
6.2058878,0.811339198,0
6.2667515,0.811339198,0
6.3275598,0.811339198,0
6.3876062,0.811339198,0
6.449177,0.811339198,0
6.5101247,0.811339198,0
6.5698425,0.811339198,0
6.6317585,0.811339198,0
6.6936337,0.806451613,0
6.7543745,0.811339198,0
6.8152597,0.811339198,0
6.8770954,0.811339198,0
6.9369262,0.811339198,0
6.997785,0.811339198,0
7.058615,0.811339198,0
7.1205481,0.806451613,0
7.182309,0.811339198,0
7.2431031,0.811339198,0
7.3039079,0.811339198,0
7.3647574,0.811339198,0
7.4266648,0.806451613,0
7.4864119,0.811339198,0
7.5473078,0.811339198,0
7.6091607,0.811339198,0
7.6689389,0.811339198,0
7.7298717,0.816226784,0
7.7906589,0.811339198,0
7.8525649,0.811339198,0
7.9142399,0.811339198,0
7.9751594,0.816226784,0
8.0369542,0.811339198,0
8.0988858,0.811339198,0
8.1606745,0.811339198,0
8.2224743,0.811339198,0
8.284266,0.811339198,0
8.3461188,0.811339198,0
8.4079959,0.811339198,0
8.4688407,0.811339198,0
8.5296506,0.811339198,0
8.5915179,0.811339198,0
8.6523225,0.811339198,0
8.7131583,0.816226784,0
8.7749744,0.811339198,0
8.8367524,0.816226784,0
8.8976532,0.816226784,0
8.9595111,0.811339198,0
9.0213737,0.811339198,0
9.083253,0.816226784,0
9.1439977,0.816226784,0
9.2058884,0.816226784,0
9.2676577,0.816226784,0
9.3294653,0.816226784,0
9.3913328,0.816226784,0
9.4531739,0.816226784,0
9.5150449,0.816226784,0
9.5758989,0.816226784,0
9.6366523,0.816226784,0
9.6974885,0.816226784,0
9.758349,0.82111437,0
9.820151,0.82111437,0
9.8811301,0.82111437,0
9.9418524,0.82111437,0
10.003754,0.826001955,0
